2024-06-13 09:00:22,925 - INFO - 2024-06-13 09:00:01 ICPUSDT
Trade_Act = [0.98481536 0.00580995 0.00937469]
Long_Act = [0.7493494  0.25065055]
Short_Act = [0.46236622 0.53763384]
2024-06-13 09:00:23,009 - INFO - 2024-06-13 09:00:01 ICPUSDT Short closed -9.0
2024-06-13 09:00:23,163 - INFO - 2024-06-13 09:00:01 ICPUSDT Short closed -2.0
2024-06-13 09:00:23,918 - INFO - 2024-06-13 09:00:01 NEARUSDT
Trade_Act = [0.65104353 0.13986886 0.20908764]
Long_Act = [0.3877135 0.6122865]
Short_Act = [0.5100719 0.4899281]
2024-06-13 09:00:24,009 - INFO - 2024-06-13 09:00:01 NEARUSDT STAY
2024-06-13 09:00:24,187 - INFO - 2024-06-13 09:00:01 NEARUSDT
Trade_Act = [0.65104353 0.13986886 0.20908764]
Long_Act = [0.3877135 0.6122865]
Short_Act = [0.5100719 0.4899281]
2024-06-13 09:00:24,280 - INFO - 2024-06-13 09:00:01 NEARUSDT STAY
2024-06-13 09:00:24,467 - INFO - 2024-06-13 09:00:01 UNIUSDT
Trade_Act = [1.0000000e+00 1.4405511e-09 6.7549504e-09]
Long_Act = [0.26366457 0.73633546]
Short_Act = [0.46803972 0.5319603 ]
2024-06-13 09:00:24,694 - INFO - 2024-06-13 09:00:01 UNIUSDT
Trade_Act = [1.0000000e+00 1.4405511e-09 6.7549504e-09]
Long_Act = [0.26366457 0.73633546]
Short_Act = [0.46803972 0.5319603 ]
2024-06-13 09:00:27,054 - INFO - 2024-06-13 09:00:01 UNIUSDT Long Entered 10.075 18.12
2024-06-13 09:00:27,239 - INFO - 2024-06-13 09:00:01 UNIUSDT Long Entered 10.075 6.27
2024-06-13 09:00:27,941 - INFO - 2024-06-13 09:00:01 LTCUSDT
Trade_Act = [0.4166704  0.2745178  0.30881172]
Long_Act = [0.93738735 0.0626126 ]
Short_Act = [0.46598902 0.534011  ]
2024-06-13 09:00:28,034 - INFO - 2024-06-13 09:00:01 LTCUSDT STAY
